Customer_ID,Customer_Name,Gender,Age,City
CUST01205,Customer_1205,Female,44,Bangalore
CUST01206,Customer_1206,Female,54,Pune
CUST01207,Customer_1207,Female,40,Bangalore
CUST01208,Customer_1208,Female,28,Chennai
CUST01209,Customer_1209,Male,60,Pune
CUST01210,Customer_1210,Female,45,Delhi
CUST01211,Customer_1211,Female,30,Pune
CUST01212,Customer_1212,Male,49,Pune
CUST01213,Customer_1213,Male,44,Delhi
CUST01214,Customer_1214,Female,34,Delhi
CUST01215,Customer_1215,Female,52,Bangalore
CUST01216,Customer_1216,Male,19,Delhi
CUST01217,Customer_1217,Female,40,Chennai
CUST01218,Customer_1218,Female,31,Delhi
CUST01219,Customer_1219,Female,59,Mumbai
CUST01220,Customer_1220,Female,36,Chennai
CUST01221,Customer_1221,Male,34,Hyderabad
CUST01222,Customer_1222,Female,39,Pune
CUST01223,Customer_1223,Male,39,Bangalore
CUST01224,Customer_1224,Male,42,Chennai
CUST01225,Customer_1225,Female,32,Delhi
CUST01226,Customer_1226,Male,24,Delhi
CUST01227,Customer_1227,Male,32,Pune
CUST01228,Customer_1228,Male,25,Pune
CUST01229,Customer_1229,Female,32,Hyderabad
CUST01230,Customer_1230,Male,27,Chennai
CUST01231,Customer_1231,Male,51,Pune
CUST01232,Customer_1232,Female,20,Pune
CUST01233,Customer_1233,Male,55,Delhi
CUST01234,Customer_1234,Male,35,Chennai
CUST01235,Customer_1235,Female,42,Mumbai
CUST01236,Customer_1236,Male,54,Hyderabad
CUST01237,Customer_1237,Female,35,Mumbai
CUST01238,Customer_1238,Male,55,Chennai
CUST01239,Customer_1239,Female,48,Chennai
CUST01240,Customer_1240,Male,31,Bangalore
CUST01241,Customer_1241,Female,45,Hyderabad
CUST01242,Customer_1242,Female,59,Delhi
CUST01243,Customer_1243,Male,32,Hyderabad
CUST01244,Customer_1244,Male,60,Hyderabad
CUST01245,Customer_1245,Female,19,Mumbai
CUST01246,Customer_1246,Male,29,Chennai
CUST01247,Customer_1247,Female,53,Chennai
CUST01248,Customer_1248,Male,31,Delhi
CUST01249,Customer_1249,Female,51,Mumbai
CUST01250,Customer_1250,Male,37,Delhi
CUST01251,Customer_1251,Male,49,Chennai
CUST01252,Customer_1252,Female,48,Mumbai
CUST01253,Customer_1253,Male,40,Mumbai
CUST01254,Customer_1254,Female,50,Mumbai
CUST01255,Customer_1255,Male,52,Hyderabad
CUST01256,Customer_1256,Female,28,Hyderabad
CUST01257,Customer_1257,Male,26,Bangalore
CUST01258,Customer_1258,Female,31,Delhi
CUST01259,Customer_1259,Female,59,Bangalore
CUST01260,Customer_1260,Female,33,Mumbai
CUST01261,Customer_1261,Male,46,Delhi
CUST01262,Customer_1262,Male,57,Pune
CUST01263,Customer_1263,Male,42,Chennai
CUST01264,Customer_1264,Female,34,Mumbai
CUST01265,Customer_1265,Male,38,Bangalore
CUST01266,Customer_1266,Female,19,Bangalore
CUST01267,Customer_1267,Male,24,Delhi
CUST01268,Customer_1268,Male,24,Pune
CUST01269,Customer_1269,Male,27,Chennai
CUST01270,Customer_1270,Male,41,Delhi
CUST01271,Customer_1271,Female,46,Bangalore
CUST01272,Customer_1272,Male,43,Bangalore
CUST01273,Customer_1273,Female,52,Delhi
CUST01274,Customer_1274,Female,57,Bangalore
CUST01275,Customer_1275,Male,23,Hyderabad
CUST01276,Customer_1276,Female,41,Hyderabad
CUST01277,Customer_1277,Male,52,Hyderabad
CUST01278,Customer_1278,Female,39,Chennai
CUST01279,Customer_1279,Female,20,Pune
CUST01280,Customer_1280,Female,29,Chennai
CUST01281,Customer_1281,Male,20,Chennai
CUST01282,Customer_1282,Male,20,Hyderabad
CUST01283,Customer_1283,Female,34,Delhi
CUST01284,Customer_1284,Male,59,Mumbai
CUST01285,Customer_1285,Female,36,Delhi
CUST01286,Customer_1286,Female,43,Mumbai
CUST01287,Customer_1287,Female,43,Delhi
CUST01288,Customer_1288,Male,52,Bangalore
CUST01289,Customer_1289,Female,28,Pune
CUST01290,Customer_1290,Female,54,Mumbai
CUST01291,Customer_1291,Male,49,Hyderabad
CUST01292,Customer_1292,Male,49,Hyderabad
CUST01293,Customer_1293,Male,51,Pune
CUST01294,Customer_1294,Female,26,Pune
CUST01295,Customer_1295,Male,28,Mumbai
CUST01296,Customer_1296,Male,55,Delhi
CUST01297,Customer_1297,Female,22,Delhi
CUST01298,Customer_1298,Male,27,Pune
CUST01299,Customer_1299,Male,49,Delhi
CUST01300,Customer_1300,Female,36,Delhi
CUST01301,Customer_1301,Male,36,Delhi
CUST01302,Customer_1302,Male,20,Mumbai
CUST01303,Customer_1303,Female,25,Pune
CUST01304,Customer_1304,Male,20,Mumbai
CUST01305,Customer_1305,Female,31,Mumbai
CUST01306,Customer_1306,Female,30,Mumbai
CUST01307,Customer_1307,Female,18,Delhi
CUST01308,Customer_1308,Female,25,Bangalore
CUST01309,Customer_1309,Male,49,Pune
CUST01310,Customer_1310,Female,58,Chennai
CUST01311,Customer_1311,Male,24,Hyderabad
CUST01312,Customer_1312,Male,45,Bangalore
CUST01313,Customer_1313,Female,52,Pune
CUST01314,Customer_1314,Female,58,Delhi
CUST01315,Customer_1315,Male,29,Delhi
CUST01316,Customer_1316,Female,29,Hyderabad
CUST01317,Customer_1317,Female,45,Chennai
CUST01318,Customer_1318,Male,33,Hyderabad
CUST01319,Customer_1319,Male,58,Hyderabad
CUST01320,Customer_1320,Female,47,Delhi
CUST01321,Customer_1321,Female,58,Pune
CUST01322,Customer_1322,Female,31,Chennai
CUST01323,Customer_1323,Female,38,Bangalore
CUST01324,Customer_1324,Male,26,Hyderabad
CUST01325,Customer_1325,Female,30,Pune
CUST01326,Customer_1326,Male,28,Bangalore
CUST01327,Customer_1327,Male,18,Pune
CUST01328,Customer_1328,Female,56,Hyderabad
CUST01329,Customer_1329,Male,39,Mumbai
CUST01330,Customer_1330,Male,18,Bangalore
CUST01331,Customer_1331,Female,32,Bangalore
CUST01332,Customer_1332,Female,49,Delhi
CUST01333,Customer_1333,Female,53,Mumbai
CUST01334,Customer_1334,Male,22,Delhi
CUST01335,Customer_1335,Female,28,Bangalore
CUST01336,Customer_1336,Female,40,Chennai
CUST01337,Customer_1337,Male,29,Chennai
CUST01338,Customer_1338,Male,23,Mumbai
CUST01339,Customer_1339,Male,36,Hyderabad
CUST01340,Customer_1340,Male,49,Hyderabad
CUST01341,Customer_1341,Male,24,Chennai
CUST01342,Customer_1342,Male,55,Pune
CUST01343,Customer_1343,Male,25,Chennai
CUST01344,Customer_1344,Male,20,Mumbai
CUST01345,Customer_1345,Male,48,Mumbai
CUST01346,Customer_1346,Female,38,Chennai
CUST01347,Customer_1347,Male,32,Chennai
CUST01348,Customer_1348,Male,21,Pune
CUST01349,Customer_1349,Male,18,Pune
CUST01350,Customer_1350,Female,23,Chennai
CUST01351,Customer_1351,Male,21,Hyderabad
CUST01352,Customer_1352,Female,44,Mumbai
CUST01353,Customer_1353,Female,50,Hyderabad
CUST01354,Customer_1354,Female,26,Mumbai
CUST01355,Customer_1355,Male,52,Bangalore
CUST01356,Customer_1356,Male,21,Pune
CUST01357,Customer_1357,Male,51,Pune
CUST01358,Customer_1358,Male,52,Bangalore
CUST01359,Customer_1359,Male,59,Chennai
CUST01360,Customer_1360,Male,26,Hyderabad
CUST01361,Customer_1361,Male,54,Pune
CUST01362,Customer_1362,Male,34,Mumbai
CUST01363,Customer_1363,Male,50,Delhi
CUST01364,Customer_1364,Male,19,Delhi
CUST01365,Customer_1365,Male,32,Delhi
CUST01366,Customer_1366,Male,45,Pune
CUST01367,Customer_1367,Male,46,Chennai
CUST01368,Customer_1368,Female,41,Chennai
CUST01369,Customer_1369,Male,28,Bangalore
CUST01370,Customer_1370,Female,34,Pune
CUST01371,Customer_1371,Female,18,Chennai
CUST01372,Customer_1372,Female,24,Chennai
CUST01373,Customer_1373,Female,34,Bangalore
CUST01374,Customer_1374,Male,33,Hyderabad
CUST01375,Customer_1375,Female,33,Hyderabad
CUST01376,Customer_1376,Male,60,Mumbai
CUST01377,Customer_1377,Female,23,Chennai
CUST01378,Customer_1378,Male,58,Pune
CUST01379,Customer_1379,Female,39,Mumbai
CUST01380,Customer_1380,Female,51,Delhi
CUST01381,Customer_1381,Male,55,Hyderabad
CUST01382,Customer_1382,Male,29,Chennai
CUST01383,Customer_1383,Male,57,Pune
CUST01384,Customer_1384,Male,56,Bangalore
CUST01385,Customer_1385,Female,30,Delhi
CUST01386,Customer_1386,Male,22,Pune
CUST01387,Customer_1387,Male,55,Hyderabad
CUST01388,Customer_1388,Female,50,Hyderabad
CUST01389,Customer_1389,Male,49,Pune
CUST01390,Customer_1390,Female,31,Pune
CUST01391,Customer_1391,Female,40,Pune
CUST01392,Customer_1392,Male,27,Bangalore
CUST01393,Customer_1393,Male,54,Mumbai
CUST01394,Customer_1394,Female,25,Chennai
CUST01395,Customer_1395,Female,57,Bangalore
CUST01396,Customer_1396,Male,22,Chennai
CUST01397,Customer_1397,Male,35,Bangalore
CUST01398,Customer_1398,Male,28,Bangalore
CUST01399,Customer_1399,Male,24,Mumbai
CUST01400,Customer_1400,Female,47,Hyderabad
CUST01401,Customer_1401,Female,50,Mumbai
CUST01402,Customer_1402,Female,30,Bangalore
CUST01403,Customer_1403,Female,33,Chennai
CUST01404,Customer_1404,Male,21,Chennai
CUST01405,Customer_1405,Male,27,Delhi
CUST01406,Customer_1406,Female,25,Hyderabad
CUST01407,Customer_1407,Female,25,Chennai
CUST01408,Customer_1408,Male,47,Hyderabad
CUST01409,Customer_1409,Female,53,Pune
CUST01410,Customer_1410,Male,51,Pune
CUST01411,Customer_1411,Male,29,Bangalore
CUST01412,Customer_1412,Female,45,Hyderabad
CUST01413,Customer_1413,Female,32,Pune
CUST01414,Customer_1414,Male,49,Pune
CUST01415,Customer_1415,Female,49,Mumbai
CUST01416,Customer_1416,Male,47,Pune
CUST01417,Customer_1417,Female,51,Mumbai
CUST01418,Customer_1418,Male,24,Mumbai
CUST01419,Customer_1419,Female,47,Delhi
CUST01420,Customer_1420,Male,49,Mumbai
CUST01421,Customer_1421,Male,52,Bangalore
CUST01422,Customer_1422,Male,26,Delhi
CUST01423,Customer_1423,Female,56,Mumbai
CUST01424,Customer_1424,Female,49,Pune
CUST01425,Customer_1425,Female,46,Chennai
CUST01426,Customer_1426,Male,55,Hyderabad
CUST01427,Customer_1427,Female,46,Hyderabad
CUST01428,Customer_1428,Female,22,Mumbai
CUST01429,Customer_1429,Male,53,Delhi
CUST01430,Customer_1430,Female,22,Pune
CUST01431,Customer_1431,Female,34,Pune
CUST01432,Customer_1432,Male,25,Delhi
CUST01433,Customer_1433,Male,25,Pune
CUST01434,Customer_1434,Female,23,Hyderabad
CUST01435,Customer_1435,Female,38,Pune
CUST01436,Customer_1436,Female,32,Chennai
CUST01437,Customer_1437,Male,18,Pune
CUST01438,Customer_1438,Male,29,Delhi
CUST01439,Customer_1439,Female,31,Pune
CUST01440,Customer_1440,Male,43,Bangalore
CUST01441,Customer_1441,Female,45,Bangalore
CUST01442,Customer_1442,Male,45,Mumbai
CUST01443,Customer_1443,Male,42,Chennai
CUST01444,Customer_1444,Male,19,Bangalore
CUST01445,Customer_1445,Female,25,Bangalore
CUST01446,Customer_1446,Female,55,Bangalore
CUST01447,Customer_1447,Female,41,Hyderabad
CUST01448,Customer_1448,Female,60,Bangalore
CUST01449,Customer_1449,Male,28,Hyderabad
CUST01450,Customer_1450,Female,56,Chennai
CUST01451,Customer_1451,Male,29,Hyderabad
CUST01452,Customer_1452,Male,38,Mumbai
CUST01453,Customer_1453,Male,57,Mumbai
CUST01454,Customer_1454,Female,22,Chennai
CUST01455,Customer_1455,Female,46,Bangalore
CUST01456,Customer_1456,Male,23,Delhi
CUST01457,Customer_1457,Male,44,Bangalore
CUST01458,Customer_1458,Male,50,Chennai
CUST01459,Customer_1459,Male,32,Delhi
CUST01460,Customer_1460,Female,53,Bangalore
CUST01461,Customer_1461,Male,26,Pune
CUST01462,Customer_1462,Female,57,Mumbai
CUST01463,Customer_1463,Male,26,Bangalore
CUST01464,Customer_1464,Female,58,Pune
CUST01465,Customer_1465,Female,25,Mumbai
CUST01466,Customer_1466,Female,41,Pune
CUST01467,Customer_1467,Female,18,Mumbai
CUST01468,Customer_1468,Female,20,Bangalore
CUST01469,Customer_1469,Male,46,Bangalore
CUST01470,Customer_1470,Female,23,Bangalore
CUST01471,Customer_1471,Male,22,Bangalore
CUST01472,Customer_1472,Female,58,Chennai
CUST01473,Customer_1473,Female,23,Bangalore
CUST01474,Customer_1474,Male,51,Bangalore
CUST01475,Customer_1475,Female,36,Bangalore
CUST01476,Customer_1476,Female,28,Delhi
CUST01477,Customer_1477,Male,27,Bangalore
CUST01478,Customer_1478,Female,48,Pune
CUST01479,Customer_1479,Male,28,Delhi
CUST01480,Customer_1480,Female,58,Delhi
CUST01481,Customer_1481,Female,30,Pune
CUST01482,Customer_1482,Male,47,Chennai
CUST01483,Customer_1483,Male,35,Hyderabad
CUST01484,Customer_1484,Female,29,Pune
CUST01485,Customer_1485,Male,51,Chennai
CUST01486,Customer_1486,Male,32,Bangalore
CUST01487,Customer_1487,Male,48,Chennai
CUST01488,Customer_1488,Female,49,Bangalore
CUST01489,Customer_1489,Male,35,Mumbai
CUST01490,Customer_1490,Female,55,Chennai
CUST01491,Customer_1491,Female,48,Pune
CUST01492,Customer_1492,Male,24,Bangalore
CUST01493,Customer_1493,Male,35,Chennai
CUST01494,Customer_1494,Male,49,Hyderabad
CUST01495,Customer_1495,Female,36,Delhi
CUST01496,Customer_1496,Female,50,Pune
CUST01497,Customer_1497,Male,28,Pune
CUST01498,Customer_1498,Female,20,Chennai
CUST01499,Customer_1499,Male,51,Hyderabad
CUST01500,Customer_1500,Male,33,Pune
CUST01501,Customer_1501,Male,19,Hyderabad
CUST01502,Customer_1502,Male,35,Hyderabad
CUST01503,Customer_1503,Female,54,Mumbai
CUST01504,Customer_1504,Male,31,Delhi
CUST01505,Customer_1505,Female,38,Chennai
CUST01506,Customer_1506,Male,48,Delhi
CUST01507,Customer_1507,Female,52,Mumbai
CUST01508,Customer_1508,Male,43,Chennai
CUST01509,Customer_1509,Male,37,Hyderabad
CUST01510,Customer_1510,Female,41,Hyderabad
CUST01511,Customer_1511,Male,39,Hyderabad
CUST01512,Customer_1512,Male,34,Pune
CUST01513,Customer_1513,Female,42,Mumbai
CUST01514,Customer_1514,Female,41,Bangalore
CUST01515,Customer_1515,Male,26,Hyderabad
CUST01516,Customer_1516,Female,30,Hyderabad
CUST01517,Customer_1517,Female,27,Delhi
CUST01518,Customer_1518,Male,43,Mumbai
CUST01519,Customer_1519,Male,57,Delhi
CUST01520,Customer_1520,Female,23,Delhi
CUST01521,Customer_1521,Male,33,Hyderabad
CUST01522,Customer_1522,Male,26,Pune
CUST01523,Customer_1523,Male,22,Pune
CUST01524,Customer_1524,Male,27,Pune
CUST01525,Customer_1525,Female,32,Chennai
CUST01526,Customer_1526,Male,49,Delhi
CUST01527,Customer_1527,Female,56,Bangalore
CUST01528,Customer_1528,Female,27,Mumbai
CUST01529,Customer_1529,Female,22,Mumbai
CUST01530,Customer_1530,Female,29,Delhi
CUST01531,Customer_1531,Male,60,Delhi
CUST01532,Customer_1532,Male,31,Chennai
CUST01533,Customer_1533,Male,28,Bangalore
CUST01534,Customer_1534,Male,49,Pune
CUST01535,Customer_1535,Female,27,Bangalore
CUST01536,Customer_1536,Male,58,Chennai
CUST01537,Customer_1537,Male,23,Hyderabad
CUST01538,Customer_1538,Male,39,Delhi
CUST01539,Customer_1539,Male,34,Mumbai
CUST01540,Customer_1540,Female,25,Bangalore
CUST01541,Customer_1541,Male,39,Bangalore
CUST01542,Customer_1542,Male,40,Mumbai
CUST01543,Customer_1543,Female,19,Delhi
CUST01544,Customer_1544,Male,37,Hyderabad
CUST01545,Customer_1545,Female,57,Pune
CUST01546,Customer_1546,Female,41,Hyderabad
CUST01547,Customer_1547,Male,50,Mumbai
CUST01548,Customer_1548,Male,19,Pune
CUST01549,Customer_1549,Male,20,Delhi
CUST01550,Customer_1550,Female,25,Bangalore
CUST01551,Customer_1551,Female,58,Delhi
CUST01552,Customer_1552,Male,27,Mumbai
CUST01553,Customer_1553,Male,38,Chennai
CUST01554,Customer_1554,Female,20,Pune
CUST01555,Customer_1555,Male,50,Bangalore
CUST01556,Customer_1556,Female,31,Chennai
CUST01557,Customer_1557,Male,39,Bangalore
CUST01558,Customer_1558,Male,23,Bangalore
CUST01559,Customer_1559,Male,44,Hyderabad
CUST01560,Customer_1560,Female,48,Chennai
CUST01561,Customer_1561,Female,18,Delhi
CUST01562,Customer_1562,Male,36,Delhi
CUST01563,Customer_1563,Male,60,Hyderabad
CUST01564,Customer_1564,Male,42,Bangalore
CUST01565,Customer_1565,Female,44,Delhi
CUST01566,Customer_1566,Male,45,Bangalore
CUST01567,Customer_1567,Male,34,Delhi
CUST01568,Customer_1568,Male,28,Mumbai
CUST01569,Customer_1569,Female,44,Mumbai
CUST01570,Customer_1570,Male,21,Bangalore
CUST01571,Customer_1571,Male,41,Hyderabad
CUST01572,Customer_1572,Female,58,Hyderabad
CUST01573,Customer_1573,Female,18,Bangalore
CUST01574,Customer_1574,Female,22,Bangalore
CUST01575,Customer_1575,Male,31,Bangalore
CUST01576,Customer_1576,Female,20,Delhi
CUST01577,Customer_1577,Female,43,Mumbai
CUST01578,Customer_1578,Male,42,Delhi
CUST01579,Customer_1579,Female,55,Bangalore
CUST01580,Customer_1580,Male,19,Mumbai
CUST01581,Customer_1581,Female,38,Chennai
CUST01582,Customer_1582,Female,38,Bangalore
CUST01583,Customer_1583,Female,33,Mumbai
CUST01584,Customer_1584,Female,47,Bangalore
CUST01585,Customer_1585,Male,51,Hyderabad
CUST01586,Customer_1586,Female,43,Pune
CUST01587,Customer_1587,Male,50,Hyderabad
CUST01588,Customer_1588,Male,54,Pune
CUST01589,Customer_1589,Male,31,Delhi
CUST01590,Customer_1590,Female,38,Delhi
CUST01591,Customer_1591,Female,23,Pune
CUST01592,Customer_1592,Male,59,Bangalore
CUST01593,Customer_1593,Female,28,Chennai
CUST01594,Customer_1594,Male,60,Mumbai
CUST01595,Customer_1595,Female,33,Bangalore
CUST01596,Customer_1596,Male,59,Delhi
CUST01597,Customer_1597,Female,51,Delhi
CUST01598,Customer_1598,Female,53,Chennai
CUST01599,Customer_1599,Female,30,Mumbai
CUST01600,Customer_1600,Female,53,Mumbai
CUST01601,Customer_1601,Female,32,Bangalore
CUST01602,Customer_1602,Female,30,Mumbai
CUST01603,Customer_1603,Female,32,Mumbai
CUST01604,Customer_1604,Male,24,Mumbai
CUST01605,Customer_1605,Female,48,Delhi
CUST01606,Customer_1606,Female,34,Bangalore
CUST01607,Customer_1607,Female,31,Pune
CUST01608,Customer_1608,Female,25,Pune
CUST01609,Customer_1609,Female,35,Pune
CUST01610,Customer_1610,Female,36,Hyderabad
CUST01611,Customer_1611,Female,34,Bangalore
CUST01612,Customer_1612,Male,58,Chennai
CUST01613,Customer_1613,Female,25,Delhi
CUST01614,Customer_1614,Male,49,Chennai
CUST01615,Customer_1615,Female,37,Chennai
CUST01616,Customer_1616,Female,48,Hyderabad
CUST01617,Customer_1617,Female,58,Mumbai
CUST01618,Customer_1618,Male,60,Delhi
CUST01619,Customer_1619,Male,30,Hyderabad
CUST01620,Customer_1620,Male,52,Delhi
CUST01621,Customer_1621,Female,24,Mumbai
CUST01622,Customer_1622,Female,41,Pune
CUST01623,Customer_1623,Male,59,Delhi
CUST01624,Customer_1624,Male,40,Pune
CUST01625,Customer_1625,Male,41,Hyderabad
CUST01626,Customer_1626,Female,36,Mumbai
CUST01627,Customer_1627,Female,27,Chennai
CUST01628,Customer_1628,Female,59,Hyderabad
CUST01629,Customer_1629,Female,43,Mumbai
CUST01630,Customer_1630,Male,23,Mumbai
CUST01631,Customer_1631,Female,21,Chennai
CUST01632,Customer_1632,Female,33,Pune
CUST01633,Customer_1633,Female,39,Bangalore
CUST01634,Customer_1634,Male,32,Delhi
CUST01635,Customer_1635,Female,35,Mumbai
CUST01636,Customer_1636,Female,41,Chennai
CUST01637,Customer_1637,Male,54,Chennai
CUST01638,Customer_1638,Male,20,Hyderabad
CUST01639,Customer_1639,Female,29,Bangalore
CUST01640,Customer_1640,Female,53,Delhi
CUST01641,Customer_1641,Female,52,Pune
CUST01642,Customer_1642,Female,26,Mumbai
CUST01643,Customer_1643,Female,24,Chennai
CUST01644,Customer_1644,Female,50,Hyderabad
CUST01645,Customer_1645,Male,30,Mumbai
CUST01646,Customer_1646,Female,41,Mumbai
CUST01647,Customer_1647,Male,29,Delhi
CUST01648,Customer_1648,Male,52,Pune
CUST01649,Customer_1649,Male,59,Bangalore
CUST01650,Customer_1650,Male,55,Bangalore
CUST01651,Customer_1651,Female,46,Bangalore
CUST01652,Customer_1652,Male,51,Hyderabad
CUST01653,Customer_1653,Female,59,Pune
CUST01654,Customer_1654,Female,41,Bangalore
CUST01655,Customer_1655,Female,42,Pune
CUST01656,Customer_1656,Male,45,Mumbai
CUST01657,Customer_1657,Female,37,Chennai
CUST01658,Customer_1658,Male,48,Pune
CUST01659,Customer_1659,Female,28,Delhi
CUST01660,Customer_1660,Female,45,Hyderabad
CUST01661,Customer_1661,Female,21,Mumbai
CUST01662,Customer_1662,Female,58,Hyderabad
CUST01663,Customer_1663,Female,24,Mumbai
CUST01664,Customer_1664,Male,34,Pune
CUST01665,Customer_1665,Male,24,Chennai
CUST01666,Customer_1666,Female,22,Pune
CUST01667,Customer_1667,Female,26,Chennai
CUST01668,Customer_1668,Female,35,Pune
CUST01669,Customer_1669,Female,20,Mumbai
CUST01670,Customer_1670,Male,19,Pune
CUST01671,Customer_1671,Male,42,Pune
CUST01672,Customer_1672,Female,58,Hyderabad
CUST01673,Customer_1673,Male,28,Bangalore
CUST01674,Customer_1674,Male,25,Mumbai
CUST01675,Customer_1675,Female,25,Hyderabad
CUST01676,Customer_1676,Male,45,Delhi
CUST01677,Customer_1677,Female,48,Pune
CUST01678,Customer_1678,Male,29,Bangalore
CUST01679,Customer_1679,Male,34,Bangalore
CUST01680,Customer_1680,Female,36,Chennai
CUST01681,Customer_1681,Female,43,Bangalore
CUST01682,Customer_1682,Male,50,Bangalore
CUST01683,Customer_1683,Female,57,Bangalore
CUST01684,Customer_1684,Male,34,Chennai
CUST01685,Customer_1685,Male,47,Delhi
CUST01686,Customer_1686,Female,52,Chennai
CUST01687,Customer_1687,Male,46,Pune
CUST01688,Customer_1688,Male,39,Hyderabad
CUST01689,Customer_1689,Female,44,Pune
CUST01690,Customer_1690,Male,46,Bangalore
CUST01691,Customer_1691,Male,52,Pune
CUST01692,Customer_1692,Male,25,Delhi
CUST01693,Customer_1693,Female,33,Delhi
CUST01694,Customer_1694,Female,44,Pune
CUST01695,Customer_1695,Female,36,Chennai
CUST01696,Customer_1696,Female,19,Chennai
CUST01697,Customer_1697,Female,25,Mumbai
CUST01698,Customer_1698,Female,56,Hyderabad
CUST01699,Customer_1699,Male,47,Bangalore
CUST01700,Customer_1700,Female,37,Mumbai
CUST01701,Customer_1701,Female,31,Chennai
CUST01702,Customer_1702,Female,26,Bangalore
CUST01703,Customer_1703,Female,53,Bangalore
CUST01704,Customer_1704,Female,52,Hyderabad
CUST01705,Customer_1705,Male,43,Chennai
CUST01706,Customer_1706,Male,37,Hyderabad
CUST01707,Customer_1707,Female,22,Hyderabad
CUST01708,Customer_1708,Male,56,Delhi
CUST01709,Customer_1709,Female,40,Delhi
CUST01710,Customer_1710,Female,26,Pune
CUST01711,Customer_1711,Male,20,Hyderabad
CUST01712,Customer_1712,Female,19,Bangalore
CUST01713,Customer_1713,Male,20,Hyderabad
CUST01714,Customer_1714,Male,53,Mumbai
CUST01715,Customer_1715,Male,53,Hyderabad
CUST01716,Customer_1716,Male,26,Chennai
CUST01717,Customer_1717,Male,50,Delhi
CUST01718,Customer_1718,Female,36,Mumbai
CUST01719,Customer_1719,Male,58,Bangalore
CUST01720,Customer_1720,Male,53,Chennai
CUST01721,Customer_1721,Female,44,Chennai
CUST01722,Customer_1722,Female,60,Mumbai
CUST01723,Customer_1723,Male,36,Chennai
CUST01724,Customer_1724,Female,24,Chennai
CUST01725,Customer_1725,Female,47,Mumbai
CUST01726,Customer_1726,Female,54,Hyderabad
CUST01727,Customer_1727,Female,36,Delhi
CUST01728,Customer_1728,Female,42,Mumbai
CUST01729,Customer_1729,Female,43,Bangalore
CUST01730,Customer_1730,Female,41,Delhi
CUST01731,Customer_1731,Male,39,Delhi
CUST01732,Customer_1732,Male,24,Pune
CUST01733,Customer_1733,Male,45,Hyderabad
CUST01734,Customer_1734,Female,60,Hyderabad
CUST01735,Customer_1735,Female,52,Chennai
CUST01736,Customer_1736,Male,47,Chennai
CUST01737,Customer_1737,Female,50,Mumbai
CUST01738,Customer_1738,Male,48,Mumbai
CUST01739,Customer_1739,Female,54,Mumbai
CUST01740,Customer_1740,Female,30,Mumbai
CUST01741,Customer_1741,Male,59,Chennai
CUST01742,Customer_1742,Female,52,Pune
CUST01743,Customer_1743,Male,19,Chennai
CUST01744,Customer_1744,Female,55,Chennai
CUST01745,Customer_1745,Female,54,Mumbai
CUST01746,Customer_1746,Female,60,Chennai
CUST01747,Customer_1747,Female,38,Mumbai
CUST01748,Customer_1748,Female,52,Mumbai
CUST01749,Customer_1749,Male,25,Bangalore
CUST01750,Customer_1750,Female,54,Mumbai
CUST01751,Customer_1751,Female,45,Bangalore
CUST01752,Customer_1752,Male,55,Hyderabad
CUST01753,Customer_1753,Male,20,Chennai
CUST01754,Customer_1754,Female,53,Mumbai
CUST01755,Customer_1755,Female,34,Chennai
CUST01756,Customer_1756,Male,25,Hyderabad
CUST01757,Customer_1757,Female,49,Chennai
CUST01758,Customer_1758,Female,24,Delhi
CUST01759,Customer_1759,Female,27,Bangalore
CUST01760,Customer_1760,Male,41,Bangalore
CUST01761,Customer_1761,Male,21,Delhi
CUST01762,Customer_1762,Male,46,Bangalore
CUST01763,Customer_1763,Male,28,Pune
CUST01764,Customer_1764,Male,33,Delhi
CUST01765,Customer_1765,Female,32,Bangalore
CUST01766,Customer_1766,Female,50,Delhi
CUST01767,Customer_1767,Female,31,Hyderabad
CUST01768,Customer_1768,Male,30,Bangalore
CUST01769,Customer_1769,Female,21,Chennai
CUST01770,Customer_1770,Male,54,Bangalore
CUST01771,Customer_1771,Female,18,Bangalore
CUST01772,Customer_1772,Male,54,Mumbai
CUST01773,Customer_1773,Female,30,Bangalore
CUST01774,Customer_1774,Male,60,Bangalore
CUST01775,Customer_1775,Female,46,Chennai
CUST01776,Customer_1776,Male,22,Mumbai
CUST01777,Customer_1777,Female,41,Bangalore
CUST01778,Customer_1778,Male,26,Hyderabad
CUST01779,Customer_1779,Female,24,Mumbai
CUST01780,Customer_1780,Female,50,Pune
CUST01781,Customer_1781,Female,21,Delhi
CUST01782,Customer_1782,Male,53,Chennai
CUST01783,Customer_1783,Male,54,Bangalore
CUST01784,Customer_1784,Female,54,Mumbai
CUST01785,Customer_1785,Male,41,Hyderabad
CUST01786,Customer_1786,Female,18,Pune
CUST01787,Customer_1787,Male,22,Mumbai
CUST01788,Customer_1788,Male,24,Bangalore
CUST01789,Customer_1789,Male,24,Mumbai
CUST01790,Customer_1790,Female,26,Bangalore
CUST01791,Customer_1791,Male,36,Mumbai
CUST01792,Customer_1792,Female,44,Mumbai
CUST01793,Customer_1793,Female,49,Hyderabad
CUST01794,Customer_1794,Female,36,Delhi
CUST01795,Customer_1795,Male,50,Bangalore
CUST01796,Customer_1796,Male,23,Hyderabad
CUST01797,Customer_1797,Female,36,Delhi
CUST01798,Customer_1798,Female,29,Delhi
